"respondent_id","gender","age","brand1","brand2","brand3","brand4","brand5","brand6","brand7","brand8","brand9","brand10"
6451,"Female",44,"Chrysler","Ford","Daewoo","Honda","Peugeot","BMW","VW",,,
6452,"Female",22,"Opel","VW","Volvo","Ford",,,,,,
6453,"Female",33,"Lexus","Porsche","Hyundai","Dodge","Opel","Fiat","Chrysler","Honda",,
6454,"Female",36,"Dodge","Chrysler","BMW","Ford","Volvo",,,,,
6455,,34,"Dodge","Volvo","Audi",,,,,,,
6456,"Female",43,"Opel","Chrysler","BMW","Audi","Volvo","Hyundai",,,,
6457,"Female",39,"Chrysler","Volvo","Toyota","BMW","Daewoo",,,,,
6458,"Male",47,"BMW","Mercedes","VW","Fiat","Ford",,,,,
6459,"Male",,"BMW","VW",,,,,,,,
6460,"Male",37,"Honda","Fiat",,,,,,,,
6461,"Female",40,"Ford","Dodge","Chrysler","Renault","Audi","BMW","VW",,,
6462,"Female",38,"VW","Daewoo","Fiat","Renault","Chrysler",,,,,
6463,"Female",36,"Volvo",,,,,,,,,
6464,"Male",51,"Fiat","Audi",,,,,,,,
6465,"Female",29,"BMW","Opel","Toyota","Mercedes","Fiat",,,,,
6466,"Male",36,"Porsche","Renault","Toyota","Volvo","Honda","BMW","Peugeot",,,
6467,"Male",28,"VW","Audi","Honda","Ford","Lexus","Daewoo","Volvo",,,
6468,"Female",37,"Opel","Peugeot","VW","Renault","Chrysler",,,,,
6469,"Female",34,"Hyundai",,,,,,,,,
6470,"Male",44,"VW","BMW","Fiat","Toyota","Opel",,,,,
6471,"Male",32,"Lexus","Mercedes","VW","Porsche",,,,,,
6472,"Male",28,"Fiat","VW","Honda","Ford","Volvo",,,,,
6473,"Male",40,"Dodge","BMW","VW",,,,,,,
6474,"Female",42,"Lexus","Hyundai",,,,,,,,
6475,"Male",,"Fiat",,,,,,,,,
6476,"Male",45,"Daewoo","Audi","Dodge",,,,,,,
6477,"Female",,"Audi","BMW",,,,,,,,
6478,"Male",43,"Toyota","Audi","Hyundai","VW","Dodge","BMW","Ford",,,
6479,"Female",44,"BMW","Opel",,,,,,,,
6480,"Female",31,"Mercedes","BMW",,,,,,,,
6481,"Female",49,"Opel",,,,,,,,,
6482,"Female",28,"Peugeot","Fiat","VW","Honda","Lexus","Daewoo","Dodge","Volvo","Mercedes",
6483,"Male",28,"Renault","Honda",,,,,,,,
6484,"Female",51,"Ford","BMW","Fiat","Audi",,,,,,
6485,"Male",18,"Volvo","Honda","Lexus","BMW",,,,,,
6486,"Male",30,"Lexus",,,,,,,,,
6487,"Male",52,"VW","BMW","Renault",,,,,,,
6488,"Male",45,"Audi","Fiat","BMW","Daewoo","Volvo",,,,,
6489,"Male",35,"Hyundai","Toyota","VW",,,,,,,
6490,"Female",29,"Ford",,,,,,,,,
6491,"Male",47,"Opel",,,,,,,,,
6492,"Male",49,"BMW","Ford","Mercedes","Fiat",,,,,,
6493,"Female",58,"Honda","Renault","Peugeot","Dodge","Ford",,,,,
6494,"Male",37,"Volvo","Toyota",,,,,,,,
6495,"Female",56,"Toyota","Hyundai","Mercedes","BMW","Honda","Opel",,,,
6496,"Female",53,"Peugeot","Mercedes","Toyota","BMW","Hyundai","Fiat",,,,
6497,"Male",34,"Ford","Opel","Fiat","BMW",,,,,,
6498,"Male",32,"Volvo",,,,,,,,,
6499,"Female",44,"Dodge","Honda","Fiat","BMW","VW",,,,,
6500,"Male",52,"Porsche",,,,,,,,,
6501,"Male",50,"Audi","Peugeot","Volvo","Porsche",,,,,,
6502,"Male",32,"Hyundai","Peugeot",,,,,,,,
6503,"Male",44,"Opel",,,,,,,,,
6504,"Female",49,"BMW",,,,,,,,,
6505,"Male",28,"VW","Audi",,,,,,,,
6506,"Male",39,"Fiat","Lexus",,,,,,,,
6507,"Male",57,"Ford","VW","Renault",,,,,,,
6508,"Male",28,"BMW","VW","Volvo","Peugeot",,,,,,
6509,"Female",,"Opel","BMW","VW","Fiat","Honda","Peugeot","Volvo",,,
6510,"Female",,"Renault","Chrysler","Peugeot","VW","Fiat","Porsche",,,,
6511,"Male",31,"Renault",,,,,,,,,
6512,"Male",,"VW","Toyota","Opel",,,,,,,
6513,"Male",51,"Audi","Dodge","Volvo",,,,,,,
6514,"Male",37,"VW","Dodge","Ford","BMW","Opel","Audi","Fiat",,,
6515,"Male",49,"BMW","Honda","Daewoo","VW","Lexus","Fiat","Ford",,,
6516,"Male",33,"Lexus","Ford","Audi",,,,,,,
6517,"Male",46,"VW","Audi",,,,,,,,
6518,"Male",44,"Audi","Volvo","Honda","VW",,,,,,
6519,"Female",41,"BMW","Dodge",,,,,,,,
6520,"Male",44,"Lexus","Toyota","BMW","VW","Volvo",,,,,
6521,"Female",38,"Fiat","Honda","Ford","Mercedes","VW",,,,,
6522,"Male",44,"Dodge","VW","Porsche","BMW","Peugeot",,,,,
6523,"Female",47,"Toyota","Dodge","BMW","Audi","Volvo","Fiat","Renault",,,
6524,"Male",,"BMW","Fiat","Audi","Opel",,,,,,
6525,"Female",47,"Peugeot","BMW","Daewoo","Porsche","Ford","VW",,,,
6526,"Male",,"Volvo","Ford",,,,,,,,
6527,"Male",28,"Toyota","VW","Volvo","Daewoo",,,,,,
6528,"Male",32,"VW","Dodge","Renault","Chrysler",,,,,,
6529,"Male",39,"Honda","BMW","Opel","Audi","Ford","Volvo","Daewoo",,,
6530,"Female",32,"Daewoo","Opel","BMW","Porsche",,,,,,
6531,"Female",35,"Renault","BMW","Audi","Fiat",,,,,,
6532,"Male",,"Volvo","Hyundai",,,,,,,,
6533,"Male",42,"Ford","Opel","Mercedes","BMW",,,,,,
6534,"Male",47,"VW","Fiat","BMW","Daewoo","Porsche","Peugeot","Volvo","Lexus",,
6535,"Female",45,"Daewoo","Ford","Porsche","Fiat","Honda","Toyota","VW","BMW","Hyundai",
6536,"Female",44,"Ford","Peugeot","Dodge","Mercedes","Volvo","Opel","VW",,,
6537,"Female",,"Hyundai","Volvo","VW",,,,,,,
6538,"Male",49,"Ford",,,,,,,,,
6539,"Female",47,"Ford",,,,,,,,,
6540,"Male",47,"Audi","Porsche","VW",,,,,,,
6541,"Male",38,"Toyota","Fiat","VW","Dodge",,,,,,
6542,"Male",51,"BMW","Opel","Audi","Honda",,,,,,
6543,"Male",40,"Lexus","Audi","Honda",,,,,,,
6544,"Female",35,"BMW","Peugeot",,,,,,,,
6545,"Male",48,"VW","Ford",,,,,,,,
6546,"Male",56,"Opel","Peugeot",,,,,,,,
6547,"Male",47,"Fiat","Ford","BMW","Daewoo","Opel","Hyundai","VW",,,
6548,"Male",,"VW","Toyota",,,,,,,,
6549,"Male",35,"Toyota","Ford",,,,,,,,
6550,"Female",,"Lexus","Toyota","VW","Opel","Honda","Daewoo",,,,
6551,"Male",38,"Honda","Renault","Hyundai","VW",,,,,,
6552,"Female",38,"VW","Mercedes","Fiat","Opel",,,,,,
6553,"Male",32,"Opel","Dodge","Volvo","BMW","Peugeot",,,,,
6554,"Male",47,"Porsche","Lexus","Opel","Mercedes","Audi","VW",,,,
6555,"Male",39,"Ford",,,,,,,,,
6556,"Male",44,"Volvo","Daewoo","VW","Audi","Lexus","Honda",,,,
6557,"Female",56,"VW","Porsche",,,,,,,,
6558,"Female",,"Honda",,,,,,,,,
6559,"Female",44,"Peugeot","VW",,,,,,,,
6560,"Female",,"Dodge","Audi","Peugeot","Ford","Chrysler",,,,,
6561,"Male",43,"Audi","VW",,,,,,,,
6562,"Male",43,"Volvo","Peugeot","BMW","Honda","Daewoo",,,,,
6563,"Female",,"Chrysler",,,,,,,,,
6564,"Male",42,"Daewoo","Volvo","BMW","Porsche",,,,,,
6565,"Male",48,"Fiat","Renault","Lexus","VW","Volvo","Honda",,,,
6566,"Male",49,"Honda","Volvo","Toyota",,,,,,,
6567,"Male",45,"BMW","Audi","Toyota",,,,,,,
6568,"Male",18,"Peugeot","Volvo","Honda","BMW","Toyota","Audi","Dodge",,,
6569,"Female",42,"Volvo","VW","Renault",,,,,,,
6570,"Female",51,"Daewoo","Audi","Opel","Dodge","Fiat","VW","Honda","BMW",,
6571,"Female",36,"Renault","Opel","VW","Fiat","Porsche","Volvo",,,,
6572,"Female",,"Lexus","Daewoo","Honda",,,,,,,
6573,"Male",41,"BMW",,,,,,,,,
6574,"Male",50,"Fiat","Dodge","Opel",,,,,,,
6575,"Male",25,"Ford","Porsche","Daewoo","VW",,,,,,
6576,"Male",29,"VW","Ford","Chrysler","Toyota",,,,,,
6577,"Female",63,"Audi",,,,,,,,,
6578,"Male",25,"Hyundai","Audi","Honda","Volvo","Daewoo",,,,,
6579,"Male",28,"Hyundai","Toyota","VW","Renault",,,,,,
6580,"Male",43,"BMW","VW","Peugeot","Dodge","Lexus","Audi",,,,
6581,"Female",47,"Renault","Chrysler","Hyundai","Peugeot",,,,,,
6582,"Male",40,"Opel","Mercedes","Ford",,,,,,,
6583,"Female",38,"VW",,,,,,,,,
6584,"Male",45,"Dodge","Volvo","Audi","Fiat","Chrysler","Lexus","Toyota",,,
6585,"Male",37,"BMW",,,,,,,,,
6586,"Female",,"Audi","Volvo",,,,,,,,
6587,"Male",44,"Hyundai","BMW","VW",,,,,,,
6588,"Male",33,"Renault","Audi","VW","Lexus","Dodge","Porsche","Fiat","Daewoo",,
6589,"Male",40,"Audi","Ford","Hyundai","Lexus","BMW","Chrysler","Volvo",,,
6590,"Male",29,"VW","Renault",,,,,,,,
6591,"Male",48,"Fiat","Renault","Dodge","VW","Audi",,,,,
6592,"Female",51,"Honda","Toyota","BMW","Opel","Chrysler",,,,,
6593,"Female",32,"VW","Dodge",,,,,,,,
6594,"Male",,"Daewoo","BMW","Dodge",,,,,,,
6595,"Male",49,"VW","BMW","Fiat","Honda",,,,,,
6596,"Female",44,"Daewoo","BMW","Honda",,,,,,,
6597,"Male",29,"Porsche","Honda","BMW","Ford",,,,,,
6598,"Female",38,"Toyota",,,,,,,,,
6599,"Male",33,"Honda","Hyundai","Lexus",,,,,,,
6600,"Male",32,"Opel","Honda","Hyundai","Daewoo","Toyota",,,,,
6601,"Male",49,"Dodge","Opel","Fiat","Hyundai",,,,,,
6602,"Female",51,"Volvo","VW","Opel","Peugeot","Ford","Lexus",,,,
6603,"Male",55,"Ford","Volvo","VW","Hyundai","Porsche","Peugeot","Lexus",,,
6604,"Male",38,"Fiat",,,,,,,,,
6605,"Male",43,"VW","Opel",,,,,,,,
6606,"Female",32,"Audi",,,,,,,,,
6607,"Male",52,"Honda","BMW","Peugeot","Opel","Daewoo",,,,,
6608,"Male",24,"Ford",,,,,,,,,
6609,"Male",52,"Porsche","Volvo","Chrysler","Mercedes",,,,,,
6610,"Male",43,"VW","BMW",,,,,,,,
6611,"Male",38,"VW","Dodge","Chrysler","Daewoo","Ford","Lexus",,,,
6612,"Female",30,"Daewoo","Renault","Ford","Mercedes","Volvo","Opel","Lexus",,,
6613,"Male",18,"Volvo","BMW","Hyundai","Peugeot",,,,,,
6614,"Male",49,"Ford",,,,,,,,,
6615,"Male",33,"Honda","BMW","VW","Dodge","Audi","Volvo",,,,
6616,"Male",49,"Volvo","Mercedes","Lexus",,,,,,,
6617,"Male",41,"Toyota","Hyundai","Audi","VW",,,,,,
6618,"Male",58,"Lexus","Volvo","Peugeot","Audi",,,,,,
6619,"Male",,"Hyundai","VW","Toyota","Chrysler","Opel","Peugeot","Volvo","Lexus",,
6620,"Female",40,"Volvo","BMW","Ford","Chrysler","Daewoo",,,,,
6621,"Male",43,"Toyota","Fiat","Dodge",,,,,,,
6622,"Female",37,"Audi","VW","Honda",,,,,,,
6623,"Male",31,"Ford","Audi","Lexus","BMW","Chrysler","VW","Honda",,,
6624,"Male",51,"Porsche","Volvo","Fiat",,,,,,,
6625,"Female",44,"Mercedes","Dodge","Audi","Fiat","Opel","Peugeot",,,,
6626,"Female",27,"Renault","Lexus","Toyota","Mercedes","Hyundai",,,,,
6627,"Male",,"BMW","Audi",,,,,,,,
6628,"Female",48,"VW","Renault","Audi","Lexus",,,,,,
6629,"Male",,"Volvo","Porsche","Toyota","BMW",,,,,,
6630,"Male",20,"VW",,,,,,,,,
6631,"Male",69,"Volvo","Daewoo","Dodge","VW","BMW","Mercedes","Hyundai","Lexus","Audi","Ford"
6632,"Female",29,"BMW","Chrysler","Fiat",,,,,,,
6633,"Male",29,"Peugeot","Ford",,,,,,,,
6634,"Female",49,"Opel","Lexus","Dodge","Daewoo","VW","Ford","BMW","Fiat",,
6635,"Female",,"Lexus","VW","Volvo","Opel","Audi",,,,,
6636,"Female",35,"Fiat","Daewoo","Opel",,,,,,,
6637,"Female",,"BMW","Lexus","Hyundai",,,,,,,
6638,"Male",31,"VW","Fiat",,,,,,,,
6639,"Male",30,"VW","Dodge","Fiat",,,,,,,
6640,"Female",48,"BMW","Fiat","Daewoo","Hyundai","Peugeot",,,,,
6641,"Female",46,"Lexus","Ford",,,,,,,,
6642,"Female",35,"BMW","Opel","Toyota","VW","Fiat","Dodge",,,,
6643,"Female",30,"Opel","Toyota",,,,,,,,
6644,"Female",65,"Porsche","Volvo","Dodge","BMW",,,,,,
6645,"Female",27,"BMW","Fiat","Chrysler","Dodge","Audi","VW","Mercedes",,,
6646,"Female",31,"Audi","Porsche","Volvo","Toyota",,,,,,
6647,"Male",45,"Chrysler","Peugeot","BMW","Renault",,,,,,
6648,"Male",50,"Renault","Mercedes","Volvo","VW","Daewoo","Fiat","Audi","Chrysler",,
6649,"Male",,"Toyota","Opel","Porsche","VW",,,,,,
6650,"Female",44,"Fiat","Peugeot","Daewoo",,,,,,,
6651,"Male",51,"Audi","Lexus","Toyota",,,,,,,
6652,"Male",,"Daewoo","Lexus",,,,,,,,
6653,"Female",38,"Ford",,,,,,,,,
6654,"Female",39,"VW","Porsche","Peugeot",,,,,,,
6655,"Male",41,"Hyundai","Opel","Renault","Lexus",,,,,,
6656,"Male",30,"Fiat","Opel","BMW","Ford",,,,,,
6657,"Male",37,"Chrysler","Renault","Volvo","Fiat","Opel",,,,,
6658,"Male",,"Audi","VW","Mercedes","Renault","Dodge","Toyota","Volvo","Ford","Hyundai","Lexus"
6659,"Male",57,"Daewoo","BMW",,,,,,,,
6660,"Female",39,"Mercedes","BMW","Fiat","Opel",,,,,,
6661,"Female",43,"VW","BMW","Dodge",,,,,,,
6662,"Male",,"Porsche","VW","Mercedes",,,,,,,
6663,"Male",21,"Dodge","Opel","Mercedes","Lexus",,,,,,
6664,"Female",52,"Opel","Lexus","Mercedes","Toyota",,,,,,
6665,"Female",,"Lexus","Dodge","VW","Peugeot","Ford","BMW",,,,
6666,"Male",41,"Daewoo","VW","Porsche","BMW",,,,,,
6667,"Male",48,"VW","Fiat","Lexus",,,,,,,
6668,"Male",,"Lexus","Mercedes",,,,,,,,
6669,"Male",32,"Peugeot","Daewoo","VW",,,,,,,
6670,"Female",38,"Honda","Daewoo","Fiat","Dodge","Lexus","Toyota","Opel",,,
6671,"Male",39,"BMW","Audi","Renault","Hyundai","Honda",,,,,
6672,"Male",51,"Ford","Peugeot","Volvo","Renault","Daewoo","Dodge","Toyota",,,
6673,"Male",56,"Dodge","Hyundai","Audi","Renault",,,,,,
6674,"Female",42,"Fiat","Honda","Volvo",,,,,,,
6675,"Female",41,"Opel","Chrysler","VW","Ford","Lexus",,,,,
6676,"Male",59,"Dodge","Porsche","Audi","Opel",,,,,,
6677,"Female",54,"Audi",,,,,,,,,
6678,"Male",37,"VW","BMW",,,,,,,,
6679,"Male",43,"Hyundai",,,,,,,,,
6680,"Female",61,"VW","Peugeot",,,,,,,,
6681,"Male",,"BMW","VW","Audi",,,,,,,
6682,"Male",36,"Lexus","Fiat",,,,,,,,
6683,"Male",47,"Fiat","BMW",,,,,,,,
6684,"Male",42,"VW","Ford","Fiat","Renault","Honda","Porsche",,,,
6685,"Female",37,"VW","Mercedes","Volvo","BMW","Honda","Fiat","Toyota","Ford","Dodge",
6686,"Female",18,"VW","Toyota","Fiat","Dodge","Daewoo","Volvo",,,,
6687,"Male",30,"Volvo","Ford","Audi",,,,,,,
6688,"Male",37,"Toyota","Audi",,,,,,,,
6689,"Female",50,"Volvo","Porsche","Lexus","VW","Dodge","Audi",,,,
6690,"Male",39,"BMW","Peugeot",,,,,,,,
6691,"Male",,"Volvo","Opel","Lexus","Fiat","Peugeot","Toyota","VW","Audi","Dodge","Honda"
6692,"Female",38,"Ford","Renault",,,,,,,,
6693,"Male",36,"Honda","VW","BMW","Ford","Audi",,,,,
6694,"Female",41,"Porsche","Fiat","Volvo","VW",,,,,,
6695,"Female",54,"Porsche","Opel","Lexus",,,,,,,
6696,"Male",41,"Chrysler",,,,,,,,,
6697,"Male",37,"Mercedes","Daewoo","Opel","Hyundai",,,,,,
6698,"Female",35,"Volvo","Daewoo","Dodge","Audi",,,,,,
6699,"Female",27,"Opel","Lexus","Audi","Toyota","Renault",,,,,
6700,"Male",31,"Renault","Toyota","Porsche","Opel","Ford","Lexus","Hyundai",,,
6701,"Male",63,"Dodge","Peugeot","VW","Volvo","Opel",,,,,
6702,"Female",33,"BMW","Audi","VW",,,,,,,
6703,"Male",49,"Audi","Volvo","Porsche","BMW","Dodge","Renault","Opel",,,
6704,"Female",74,"Daewoo","Opel",,,,,,,,
6705,"Female",38,"Hyundai","Toyota","BMW","VW",,,,,,
6706,"Female",33,"Opel","Lexus","Honda","Audi","Daewoo",,,,,
6707,"Female",53,"Fiat",,,,,,,,,
6708,"Male",49,"Renault","Audi",,,,,,,,
6709,"Male",55,"VW","Ford","Fiat",,,,,,,
6710,"Male",39,"Lexus","Dodge","Ford","Renault","Daewoo",,,,,
6711,"Female",,"Audi","Peugeot","Ford",,,,,,,
6712,"Male",29,"Audi","Renault","Dodge","Fiat","Honda","VW","Lexus",,,
6713,"Male",35,"VW","BMW","Chrysler","Ford","Daewoo","Honda","Audi","Hyundai","Renault",
6714,"Male",47,"Toyota","Lexus","BMW","Opel",,,,,,
6715,"Female",39,"Renault","Volvo",,,,,,,,
6716,"Male",39,"VW","Peugeot","Fiat","Daewoo","Ford","Renault","Honda",,,
6717,"Female",55,"Audi","VW",,,,,,,,
6718,"Female",32,"Honda","Peugeot","VW","Lexus","Fiat",,,,,
6719,"Female",39,"VW","Audi","Daewoo","Porsche",,,,,,
6720,"Male",36,"Dodge","Ford","Porsche",,,,,,,
6721,"Female",26,"Porsche","VW","Lexus",,,,,,,
6722,"Female",35,"Opel","BMW",,,,,,,,
6723,"Male",,"Fiat","Peugeot","Ford","Daewoo","BMW","VW",,,,
6724,"Female",45,"Daewoo","Audi",,,,,,,,
6725,"Female",,"Volvo","VW","Mercedes",,,,,,,
6726,"Male",31,"Volvo","Fiat",,,,,,,,
6727,"Male",56,"Opel","Audi","Honda","BMW",,,,,,
6728,,42,"Lexus","Fiat","Opel","Honda",,,,,,
6729,"Male",39,"Volvo","Hyundai","VW",,,,,,,
6730,"Male",37,"VW","Toyota","Dodge","Opel","Daewoo",,,,,
6731,"Male",38,"Honda",,,,,,,,,
6732,"Male",63,"VW","Opel","Renault","Honda","Lexus",,,,,
6733,"Male",30,"Mercedes","Lexus",,,,,,,,
6734,"Female",46,"Renault","Ford","VW","Lexus",,,,,,
6735,"Male",39,"VW","Audi","Renault","BMW",,,,,,
6736,"Male",34,"Mercedes","Audi",,,,,,,,
6737,"Male",42,"Daewoo","VW",,,,,,,,
6738,"Male",52,"Lexus","Audi","Honda","Daewoo","Mercedes",,,,,
6739,"Female",34,"VW","Ford","Honda","Audi","Mercedes","Daewoo",,,,
6740,"Male",33,"Toyota","VW","Mercedes","Dodge","Audi",,,,,
6741,"Male",,"BMW","Fiat","Audi","Dodge",,,,,,
6742,"Male",27,"VW","BMW","Toyota","Lexus","Dodge","Hyundai","Chrysler","Volvo","Peugeot",
6743,"Male",,"VW",,,,,,,,,
6744,"Female",50,"Opel","Toyota",,,,,,,,
6745,"Male",30,"Renault","Ford","VW",,,,,,,
6746,"Male",22,"Fiat","Opel","VW","Audi",,,,,,
6747,"Female",,"Toyota","Opel","Ford","Porsche","VW","Fiat","Hyundai",,,
6748,"Male",47,"Ford","Porsche","Hyundai","VW",,,,,,
6749,"Female",44,"Lexus","Renault","Audi",,,,,,,
6750,"Female",,"Lexus","Fiat","VW","Renault","Hyundai",,,,,
6751,"Female",,"Lexus","BMW","Fiat","Daewoo","Hyundai",,,,,
6752,"Female",35,"Dodge","Daewoo","Ford","Lexus",,,,,,
6753,"Male",58,"Mercedes","Audi","Fiat","Lexus",,,,,,
6754,"Female",43,"Daewoo","Toyota","Opel","Ford","Porsche","BMW",,,,
6755,"Male",29,"Mercedes","BMW","Audi","Chrysler","VW",,,,,
6756,"Male",43,"VW","Toyota","Lexus","Dodge","Audi","Mercedes",,,,
6757,"Male",38,"VW","Volvo","Hyundai","Daewoo","Audi","Honda","Dodge",,,
6758,"Female",44,"Dodge","VW","Ford","Fiat","Audi","Peugeot",,,,
6759,"Male",37,"BMW","Dodge","Volvo",,,,,,,
6760,"Male",18,"VW","BMW","Fiat","Ford",,,,,,
6761,"Female",36,"Fiat","Toyota","Dodge","BMW",,,,,,
6762,"Male",32,"Renault","Ford",,,,,,,,
6763,"Male",33,"Dodge","Daewoo",,,,,,,,
6764,"Male",55,"Hyundai","Renault","VW","Audi","Dodge","BMW",,,,
6765,"Male",44,"Honda","Audi","Dodge",,,,,,,
6766,"Male",30,"Ford","Daewoo","VW",,,,,,,
6767,"Male",45,"Honda","Peugeot",,,,,,,,
6768,"Male",30,"BMW","Toyota","Opel",,,,,,,
6769,"Female",,"Opel","Ford","Audi","VW",,,,,,
6770,"Female",38,"VW","BMW",,,,,,,,
6771,"Male",,"Audi","Hyundai","VW","Porsche",,,,,,
6772,"Male",,"Dodge","Mercedes","VW","Volvo","BMW",,,,,
6773,"Male",50,"Hyundai","Opel",,,,,,,,
6774,"Male",,"Honda","Opel","Peugeot",,,,,,,
6775,"Male",45,"Dodge","VW","Ford","Fiat","Honda",,,,,
6776,"Female",40,"Hyundai","VW","Fiat","Dodge","Renault",,,,,
6777,,37,"VW","Audi","Volvo","BMW",,,,,,
6778,"Male",,"Volvo","Audi","Honda","Fiat","Opel","VW",,,,
6779,"Male",46,"Honda","BMW","Ford","Dodge","Audi","Peugeot","Toyota",,,
6780,"Male",38,"BMW","Renault","Audi","Fiat","Lexus","VW",,,,
6781,"Female",37,"Volvo",,,,,,,,,
6782,"Female",21,"Hyundai","Audi","Dodge","Toyota","Fiat",,,,,
6783,"Female",33,"Hyundai","Fiat","Daewoo","Honda",,,,,,
6784,"Male",36,"Ford","Opel","Porsche","VW","Volvo","Mercedes","Chrysler",,,
6785,"Male",43,"Porsche","Toyota","Dodge","Chrysler",,,,,,
6786,"Male",49,"VW","Honda",,,,,,,,
6787,"Female",20,"Toyota","Fiat",,,,,,,,
6788,"Male",,"Daewoo","Opel","VW","Lexus","Dodge",,,,,
6789,"Male",43,"Lexus","Renault",,,,,,,,
6790,"Male",34,"Audi","Mercedes","Toyota","Volvo","Ford","Fiat","Porsche",,,
6791,"Female",37,"Ford","Renault",,,,,,,,
6792,"Male",43,"Volvo","VW","Audi","Renault",,,,,,
6793,"Male",45,"VW","Lexus","BMW","Toyota","Mercedes","Dodge",,,,
6794,"Female",45,"BMW","VW","Mercedes",,,,,,,
6795,"Female",47,"Audi","Daewoo",,,,,,,,
6796,"Male",44,"Daewoo","VW","Dodge","Mercedes","Honda",,,,,
6797,"Male",55,"Audi","BMW",,,,,,,,
6798,"Male",21,"Audi","VW",,,,,,,,
6799,"Male",19,"Peugeot","BMW","Daewoo","Volvo","VW",,,,,
6800,"Male",21,"Peugeot","VW","Dodge",,,,,,,
6801,"Female",,"Honda","Opel",,,,,,,,
6802,"Male",35,"VW","BMW","Renault","Peugeot","Toyota","Ford","Hyundai",,,
6803,"Male",36,"Chrysler","Audi","Renault","Ford","Dodge","VW","Volvo",,,
6804,"Male",23,"Hyundai","BMW","Fiat","Peugeot","Opel",,,,,
6805,"Male",47,"BMW","Honda","Renault","Fiat","Porsche","Ford","Dodge",,,
6806,"Male",60,"Lexus","VW","Toyota","Mercedes",,,,,,
6807,"Male",40,"BMW",,,,,,,,,
6808,"Male",35,"BMW","Lexus","Volvo",,,,,,,
6809,"Female",48,"Mercedes","Honda","Chrysler","Lexus","Audi","BMW","Toyota",,,
6810,"Male",30,"Toyota",,,,,,,,,
6811,"Male",36,"Chrysler","Dodge","Mercedes",,,,,,,
6812,"Male",,"Fiat","VW",,,,,,,,
6813,"Female",48,"Fiat","Chrysler",,,,,,,,
6814,"Female",40,"Renault","Volvo","Toyota",,,,,,,
6815,"Female",,"VW","Audi","BMW","Opel",,,,,,
6816,"Male",36,"Renault","Hyundai","Honda",,,,,,,
6817,"Male",,"Opel","Ford",,,,,,,,
6818,"Male",49,"Dodge",,,,,,,,,
6819,"Male",50,"Daewoo","Toyota","Fiat","Hyundai","Audi","BMW",,,,
6820,"Male",27,"VW","Hyundai","Fiat",,,,,,,
6821,"Female",56,"Ford","Fiat","Volvo","Dodge",,,,,,
6822,"Male",31,"Hyundai","VW","Honda","Fiat","Audi",,,,,
6823,"Female",51,"Hyundai","VW","Volvo",,,,,,,
6824,"Male",43,"Audi","Mercedes","VW","Honda",,,,,,
6825,"Male",44,"BMW","Mercedes","Hyundai","Porsche",,,,,,
6826,"Female",37,"Porsche","VW","Volvo",,,,,,,
6827,"Female",,"Chrysler","Mercedes","Volvo","Lexus","Opel",,,,,
6828,"Female",42,"Dodge",,,,,,,,,
6829,"Male",54,"Renault","Chrysler",,,,,,,,
6830,"Male",48,"Mercedes","Porsche","Audi","BMW",,,,,,
6831,"Female",57,"Mercedes","BMW","Opel","Porsche",,,,,,
6832,"Female",46,"Audi","Chrysler","Ford",,,,,,,
6833,"Female",42,"BMW","Honda","Hyundai","VW","Renault",,,,,
6834,"Female",35,"Honda","Daewoo",,,,,,,,
6835,"Male",45,"Honda","Peugeot","Lexus","Dodge",,,,,,
6836,"Male",35,"Renault","Hyundai",,,,,,,,
6837,"Male",48,"Honda","Volvo","Toyota","VW","Porsche","Opel","Fiat","Renault",,
6838,"Male",23,"VW","Honda",,,,,,,,
6839,"Female",39,"Audi","Renault","VW","Lexus",,,,,,
6840,"Male",19,"Fiat","Mercedes","Audi","Ford",,,,,,
6841,"Female",,"Chrysler","Volvo","Hyundai","Mercedes","Dodge",,,,,
6842,"Male",38,"Fiat","Honda","Volvo","Chrysler","Ford",,,,,
6843,"Male",48,"Honda","Renault","Opel",,,,,,,
6844,"Male",50,"Fiat","Mercedes","Audi",,,,,,,
6845,"Male",35,"Renault",,,,,,,,,
6846,"Female",53,"Honda","Volvo","Fiat","Dodge",,,,,,
6847,"Male",50,"Ford","Opel",,,,,,,,
6848,"Male",54,"Opel","Chrysler","Lexus","Toyota","Daewoo","Mercedes",,,,
6849,"Female",39,"Opel","Porsche","Peugeot","Toyota","VW",,,,,
6850,"Male",50,"Hyundai","VW","BMW","Lexus","Honda",,,,,
6851,"Male",51,"Opel","Audi","Mercedes",,,,,,,
6852,"Male",41,"Dodge",,,,,,,,,
6853,"Female",44,"Ford","Honda","Audi","Chrysler",,,,,,
6854,"Male",,"VW","Daewoo",,,,,,,,
6855,"Female",54,"Audi","Opel","BMW","Daewoo",,,,,,
6856,"Male",46,"Peugeot","Audi",,,,,,,,
6857,"Male",39,"Mercedes","Audi","Peugeot","Fiat","Lexus","Honda","VW",,,
6858,"Male",27,"Volvo","Toyota","VW","BMW","Daewoo","Chrysler","Dodge","Ford","Fiat",
6859,"Male",51,"Audi","Ford","Porsche","Toyota","Honda","Hyundai","Mercedes",,,
6860,"Male",40,"Fiat","Opel","Dodge","VW","Audi","Porsche","BMW","Toyota",,
6861,"Male",37,"VW","Lexus","Audi",,,,,,,
